timestamp,clean,corrupted,recovered,anomaly_label,anomaly_confidence,anomaly_severity,anomaly_type,radiation_level,corruption_type,corruption_intensity,space_anomaly_label,final_label
0.0,24054.0,24054.0,8450.0,1,0.821321772352361,high,burst,0.2144189395343898,none,low,0,0
0.0,23606.0,23606.0,8450.0,1,0.7786805848545344,high,burst,0.2186458804963718,none,low,0,0
0.0,13431.0,13431.0,8450.0,1,0.6937281888725055,medium,burst,0.2201931659793294,none,low,0,0
0.0,2850.0,2850.0,8450.0,1,0.7749742725943329,high,burst,0.1669354487735515,none,low,0,0
0.0,11928.0,11928.0,8450.0,1,0.6611234205188947,medium,burst,0.2232793923699977,none,low,0,0
0.0,15963.0,15963.0,8450.0,1,0.6678818870677663,medium,burst,0.1855727852291823,none,low,0,0
0.0,20520.0,20520.0,8450.0,1,0.7291587604140435,medium,burst,0.1839130869883169,none,low,0,0
0.0,6591.0,6591.0,8450.0,1,0.7442084434280453,medium,burst,0.1346331541888883,none,low,0,0
0.0,17493.0,17493.0,8450.0,1,0.7263567032775178,medium,burst,0.2423451206828034,none,low,0,0
0.0,21115.8347107438,21115.8347107438,8450.0,1,0.7169745088994003,medium,burst,0.1894245823243426,none,low,0,0
0.0,1288.0,1288.0,8450.0,1,0.782312984808065,high,burst,0.162169701608126,none,low,0,0
0.0,325.0,325.0,8450.0,1,0.7406590934898483,medium,burst,0.1702367810530319,none,low,0,0
0.0,10025.0,10025.0,8450.0,1,0.85,high,burst,0.1886621895351282,stuck_sensor,medium,1,1
0.0,21988.0,21988.0,8450.0,1,0.786638120791975,high,burst,0.2507171466735813,none,low,0,0
0.0,4554.0,4554.0,8450.0,1,0.7525137859739679,high,burst,0.1008280075849684,none,low,0,0
0.0,10382.0,10382.0,8450.0,1,0.6787090184180333,medium,burst,0.2337203233494452,none,low,0,0
0.0,4554.0,4554.0,8450.0,1,0.7530468051081876,high,burst,0.2126301794660827,none,low,0,0
0.0,98.0,98.0,8450.0,1,0.7706876438139173,high,burst,0.103306044559588,none,low,0,0
0.0,16956.0,16956.0,8450.0,1,0.7316901311636305,medium,burst,0.149634693537852,none,low,0,0
0.0,16900.0,16900.0,16900.0,0,0.5211077083545923,none,normal,0.186141138290014,none,low,0,0
0.0,7040.0,7040.0,8450.0,1,0.7586870729245495,high,burst,0.0967160518724405,none,low,0,0
0.0,3144.0,3144.0,8450.0,1,0.85,high,burst,0.2547626601471304,position_jump,low,1,1
0.0,14388.0,14388.0,8450.0,1,0.70743533801379,medium,burst,0.224717352909086,none,low,0,0
0.0,3978.0,3978.0,8450.0,1,0.7628887269171134,high,burst,0.1759988856423465,none,low,0,0
0.0,20736.0,20736.0,8450.0,1,0.765394644301789,high,burst,0.1101241723461778,none,low,0,0
0.0,423.0,423.0,8450.0,1,0.7889476244838469,high,burst,0.1421797248022907,none,low,0,0
0.0,108.0,108.0,8450.0,1,0.7374400701747268,medium,burst,0.6506669336653362,none,medium,0,0
0.0,4402.0,4402.0,8450.0,1,0.7424685683924296,medium,burst,0.1831998342097432,none,low,0,0
0.0,17003.0,17003.0,8450.0,1,0.6893047360643164,medium,burst,0.2614884255887343,none,low,0,0
0.0,19580.0,19580.0,8450.0,1,0.6703080094403849,medium,burst,0.1771008912162386,none,low,0,0
0.0,22919.0,22919.0,8450.0,1,0.7157980773935796,medium,burst,0.0847704357790601,none,low,0,0
0.0,22220.0,22220.0,8450.0,1,0.6735728680853293,medium,burst,0.1531005761597465,none,low,0,0
0.0,2400.0,2400.0,8450.0,1,0.8506977594994809,high,burst,0.2180619908229617,none,low,0,0
0.0,24681.0,24681.0,8450.0,1,0.7654547910523989,high,burst,0.2103093645683961,none,low,0,0
0.0,28500.0,28500.0,8450.0,1,0.7994995524365422,high,burst,0.149234306008508,none,low,0,0
0.0,21340.0,21340.0,8450.0,1,0.6824681343113956,medium,burst,0.213753150979425,none,low,0,0
0.0,8385.0,8385.0,8450.0,1,0.7871645854149764,high,burst,0.1746488250991504,none,low,0,0
0.0,11370.0,11370.0,8450.0,1,0.7229624891618313,medium,burst,0.1801775409043925,none,low,0,0
0.0,18277.0,18277.0,8450.0,1,0.6290329592880565,medium,burst,0.1878926282962238,none,low,0,0
0.0,0.0,0.0,8450.0,1,0.5746442724485589,medium,burst,0.1584941696888073,none,low,0,0
0.0,21492.0,21492.0,8450.0,1,0.6992291664652975,medium,burst,0.1637185474829287,none,low,0,0
0.0,17820.0,17820.0,8450.0,1,0.6051538199848279,medium,burst,0.1800873436334814,none,low,0,0
0.0,2072.0,2072.0,8450.0,1,0.8537487944052469,high,burst,1.2443166245749522,none,high,0,0
0.0,13230.0,13230.0,8450.0,1,0.7181791055892901,medium,burst,0.201380225939222,none,low,0,0
0.0,27025.0,27025.0,8450.0,1,0.7717862108153676,high,burst,0.1767021616340338,none,low,0,0
0.0,23464.0,23464.0,8450.0,1,0.6897949435953549,medium,burst,0.1512004186711224,none,low,0,0
0.0,19690.0,19690.0,8450.0,1,0.6239215180757055,medium,burst,0.1781925788629935,none,low,0,0
0.0,23199.0,23199.0,8450.0,1,0.6781863657814787,medium,burst,0.1739213047073584,none,low,0,0
0.0,3390.0,3390.0,8450.0,1,0.8491821282050441,high,burst,0.1363152036111041,none,low,0,0
0.0,20240.0,20240.0,8450.0,1,0.6699813334906931,medium,burst,0.1929863294201007,none,low,0,0
0.0,17860.0,17860.0,8450.0,1,0.5970446053009776,medium,burst,0.1544415300924199,none,low,0,0
0.0,16956.0,16956.0,8450.0,1,0.6027459987691279,medium,burst,0.1451522787996947,none,low,0,0
0.0,15645.0,15645.0,8450.0,1,0.6332849534224557,medium,burst,0.2075020287836997,none,low,0,0
0.0,18975.0,18975.0,8450.0,1,0.61838799344236,medium,burst,0.2049144593984598,none,low,0,0
0.0,22908.0,22908.0,8450.0,1,0.6711531664049754,medium,burst,0.1903281093880454,none,low,0,0
0.0,0.0,0.0,8450.0,1,0.57759609847302,medium,burst,0.2028245198887812,none,low,0,0
0.0,0.0,0.0,0.0,0,0.2660784440416631,none,normal,0.1998685661204493,none,low,0,0
0.0,17862.0,17862.0,0.0,1,0.6427099198060118,medium,burst,0.1796284575372873,none,low,0,0
0.0,23142.0,23142.0,0.0,1,0.685176935177801,medium,burst,0.2151705562066624,none,low,0,0
0.0,806.0,806.0,0.0,1,0.8732841728121494,high,burst,0.1579389039959348,none,low,0,0
0.0,18645.0,18645.0,0.0,1,0.6591255141979694,medium,burst,0.1936701568285415,none,low,0,0
0.0,21056.0,21056.0,0.0,1,0.6575396350954148,medium,burst,0.1813660966995209,none,low,0,0
0.0,5704.0,5704.0,0.0,1,0.7934163152813682,high,burst,0.1594401488668664,none,low,0,0
0.0,19140.0,19140.0,0.0,1,0.6765242659217998,medium,burst,0.155240661964555,none,low,0,0
0.0189971923828125,15963.0,15963.0,0.0,1,0.6127167064024901,medium,burst,0.2244364457893773,none,low,0,0
0.031005859375,8385.0,8385.0,0.0,1,0.7491116960921276,medium,burst,0.1455824612773266,none,low,0,0
0.0439987182617188,20124.0,4321.139050736458,0.0,1,0.85,high,burst,0.1634475952551241,power_spike,low,1,1
0.0439987182617188,7040.0,7040.0,0.0,1,0.7455587960014317,medium,burst,0.2021259662551683,none,low,0,0
0.0439987182617188,0.0,0.0,0.0,0,0.5148420628687003,none,normal,0.1744694279531526,none,low,0,0
0.0439987182617188,28500.0,28500.0,6.0,1,0.8713096281528827,high,burst,0.1424038759556454,none,low,0,0
0.0439987182617188,11220.0,11220.0,6.0,1,0.6856716509760812,medium,burst,0.8323124493990239,none,high,0,0
0.0439987182617188,19140.0,19140.0,6.0,1,0.7033249040807735,medium,burst,0.2182619784714907,none,low,0,0
0.04400634765625,19580.0,19580.0,6.0,1,0.6755758868176994,medium,burst,0.1737398467916316,none,low,0,0
0.0449981689453125,11928.0,11928.0,6.0,1,0.6650520575017109,medium,burst,0.1260169515379387,none,low,0,0
0.0449981689453125,15645.0,15645.0,6.0,1,0.6734477461734188,medium,burst,0.1169108145547151,none,low,0,0
0.0449981689453125,2296.0,2296.0,6.0,1,0.7815696605764337,high,burst,0.1725425433671378,none,low,0,0
0.0449981689453125,2204.0,2204.0,6.0,1,0.6392740122635681,medium,burst,0.2068981110154462,none,low,0,0
0.0449981689453125,19393.0,19393.0,6.0,1,0.7493316112886123,medium,burst,0.2189021779850692,none,low,0,0
0.0450057983398438,21492.0,21492.0,6.0,1,0.7245605278354056,medium,burst,0.207452738278268,none,low,0,0
0.0459976196289063,16500.0,16500.0,6.0,1,0.6908656841708255,medium,burst,0.2142694968588183,none,low,0,0
0.0459976196289063,23046.0,23046.0,6.0,1,0.7945326528461366,high,burst,0.138392051561781,none,low,0,0
0.0459976196289063,116.0,116.0,6.0,1,0.85,high,burst,0.1726284399266915,none,low,0,1
0.0459976196289063,3390.0,3390.0,6.0,1,0.7390208600452803,medium,burst,0.1210741649341387,none,low,0,0
0.0459976196289063,325.0,325.0,6.0,1,0.7606360036395889,high,burst,0.1784277084948947,none,low,0,0
0.0459976196289063,5508.0,5508.0,6.0,1,0.7386841487830896,medium,burst,0.1054292065097411,none,low,0,0
0.0460052490234375,14006.0,14006.0,6.0,1,0.7042784635233711,medium,burst,0.1221755919689374,none,low,0,0
0.0460052490234375,2072.0,2072.0,6.0,1,0.7763578822365901,high,burst,1.1594672898929843,none,high,0,0
0.0469970703125,5704.0,5704.0,6.0,1,0.7033340424492933,medium,burst,0.1688746264684073,none,low,0,0
0.0469970703125,10025.0,10025.0,6.0,1,0.85,high,burst,0.1171107782368748,stuck_sensor,medium,1,1
0.0470046997070313,14388.0,14388.0,6.0,1,0.7064225288611689,medium,burst,0.1332273893965412,none,low,0,0
0.0470046997070313,12.0,12.0,12.0,0,0.4246565096607541,none,normal,0.203490496538567,none,low,0,0
0.0470046997070313,9072.0,9072.0,8456.0,1,0.6694442028703086,medium,burst,0.1883121002941325,none,low,0,0
0.0470046997070313,19604.0,19604.0,8456.0,1,0.7686894401377851,high,burst,0.1915721854349504,none,low,0,0
0.0470046997070313,20240.0,20240.0,8456.0,1,0.7387219831559539,medium,burst,0.1857196253923686,none,low,0,0
0.0479965209960938,6900.0,6900.0,8456.0,1,0.85,high,burst,0.2033809620734973,power_spike,low,1,1
0.0479965209960938,7872.0,7872.0,8456.0,1,0.85,high,burst,0.2736120086342791,power_spike,low,1,1
0.048004150390625,3190.0,3190.0,8456.0,1,0.7146949946385647,medium,burst,0.2328961729924692,none,low,0,0
0.048004150390625,18277.0,18277.0,8456.0,1,0.7753874996033487,high,burst,0.155293924182626,none,low,0,0
0.0499954223632813,4940.0,4940.0,8456.0,1,0.7117648642674591,medium,burst,0.1402656520167219,none,low,0,0
0.0500030517578125,17820.0,17820.0,8456.0,1,0.7518028169331572,high,burst,0.1249965906733165,none,low,0,0
0.052001953125,98.0,98.0,8456.0,1,0.7819734268851424,high,burst,0.1211549437850592,none,low,0,0
0.052001953125,20736.0,20736.0,8456.0,1,0.7843730545261155,high,burst,0.1584495665061561,none,low,0,0
0.0550003051757813,5772.0,5772.0,8456.0,1,0.7425358395516446,medium,burst,0.1497609883473995,none,low,0,0
0.0550003051757813,15337.0,15337.0,8456.0,1,0.6990117126611273,medium,burst,0.2318348712745205,none,low,0,0
0.0550003051757813,18032.0,18032.0,8456.0,1,0.85,high,burst,0.1901892454952083,none,low,0,1
0.0550003051757813,7590.0,7590.0,8456.0,1,0.7156349327265408,medium,burst,0.2573343899085742,none,low,0,0
0.0550003051757813,19522.0,19522.0,8456.0,1,0.683143742323169,medium,burst,0.2330318659016876,none,low,0,0
0.0550003051757813,4554.0,4554.0,8456.0,1,0.8350491375551446,high,burst,0.2099164102447013,none,low,0,0
0.0550003051757813,22935.0,22935.0,8456.0,1,0.7400801550217495,medium,burst,0.1116309440318961,none,low,0,0
0.0550003051757813,4455.0,4455.0,8456.0,1,0.7557182507908428,high,burst,0.1582290226830184,none,low,0,0
0.0550003051757813,26488.0,26488.0,8456.0,1,0.85,high,burst,0.1535383422993883,position_jump,low,1,1
0.0550003051757813,0.0,0.0,8456.0,1,0.5480790647770778,medium,burst,0.2124237989259436,none,low,0,0
0.0550003051757813,3144.0,3144.0,8456.0,1,0.8126497410964263,high,burst,0.1498280746957143,none,low,0,0
0.0550003051757813,21056.0,21056.0,8456.0,1,0.7059607002698206,medium,burst,0.1365101624454879,none,low,0,0
0.0550003051757813,17860.0,17860.0,8456.0,1,0.6291363294389852,medium,burst,0.1270764082637,none,low,0,0
0.055999755859375,19280.0,19280.0,8456.0,1,0.674312961266589,medium,burst,0.2331661012052972,none,low,0,0
0.055999755859375,11232.0,11232.0,8456.0,1,0.6999621634962292,medium,burst,0.1509863983674097,none,low,0,0
0.055999755859375,10892.0,10892.0,8456.0,1,0.6848296976985975,medium,burst,0.1422047799550393,none,low,0,0
0.055999755859375,21340.0,21340.0,8456.0,1,0.6861548854355083,medium,burst,0.1718567855959055,none,low,0,0
0.055999755859375,21672.0,21672.0,8456.0,1,0.6516763711849881,medium,burst,0.2047661704402079,none,low,0,0
0.055999755859375,1288.0,1288.0,8456.0,1,0.8440040965060648,high,burst,0.144721569429313,none,low,0,0
0.055999755859375,24054.0,24054.0,8456.0,1,0.7489658210095493,medium,burst,0.1566769024572424,none,low,0,0
0.055999755859375,22908.0,22908.0,8456.0,1,0.6833196365431448,medium,burst,0.1684536735728307,none,low,0,0
0.055999755859375,423.0,423.0,8456.0,1,0.8555490818547706,high,burst,0.1338659795761616,none,low,0,0
0.055999755859375,108.0,108.0,8456.0,1,0.7825197165807868,high,burst,0.6534170359664098,none,medium,0,0
0.0569992065429688,23464.0,23464.0,8456.0,1,0.7370589294727564,medium,burst,0.1430374877063573,none,low,0,0
0.0569992065429688,2400.0,2400.0,8456.0,1,0.8427153857427961,high,burst,0.139153501697588,none,low,0,0
0.0569992065429688,20520.0,20520.0,8456.0,1,0.85,high,burst,0.1974402310089031,position_jump,low,1,1
0.0569992065429688,4704.0,4704.0,8456.0,1,0.826381653971758,high,burst,0.1687771317360579,none,low,0,0
0.0579986572265625,4233.0,4233.0,8456.0,1,0.7919662732524896,high,burst,0.1876768802014445,none,low,0,0
0.0580062866210938,806.0,806.0,8456.0,1,0.85,high,burst,0.182117578729392,power_spike,low,1,1
0.0580062866210938,22919.0,22919.0,8456.0,1,0.7311091676236643,medium,burst,0.1068127273916766,none,low,0,0
0.0589981079101563,16796.0,16796.0,8456.0,1,0.6240541347554337,medium,burst,0.1885605755880334,none,low,0,0
0.0589981079101563,19690.0,19690.0,8456.0,1,0.6249133372366524,medium,burst,0.2201031925708637,none,low,0,0
0.0589981079101563,17493.0,17493.0,8456.0,1,0.6016892937209101,medium,burst,0.092254082949645,none,low,0,0
0.0589981079101563,16956.0,16956.0,8456.0,1,0.5944513569870181,medium,burst,0.1860157514590483,none,low,0,0
0.0589981079101563,16900.0,16900.0,16900.0,0,0.46095594250586835,none,normal,0.1980529129897364,none,low,0,0
0.0589981079101563,7714.0,7714.0,8450.0,1,0.7612776424055879,high,burst,0.1885637497652081,none,low,0,0
0.0590057373046875,22220.0,22220.0,8450.0,1,0.7236839786465675,medium,burst,0.1889308334368104,none,low,0,0
0.0590057373046875,24681.0,24681.0,8450.0,1,0.730440238354851,medium,burst,0.1283933034219417,none,low,0,0
0.05999755859375,3405.0,3405.0,8450.0,1,0.8459958938045213,high,burst,0.1176225688349509,none,low,0,0
0.05999755859375,17862.0,17862.0,8450.0,1,0.6561170215584162,medium,burst,0.1922792429074495,none,low,0,0
0.0600051879882813,27025.0,27025.0,8450.0,1,0.7879471566463996,high,burst,0.2074856122401191,none,low,0,0
0.0609970092773438,21988.0,21988.0,8450.0,1,0.6948768996127604,medium,burst,0.2184296004729614,none,low,0,0
0.061004638671875,10382.0,10382.0,8450.0,1,0.7487955593768687,medium,burst,0.2149645632727144,none,low,0,0
0.061004638671875,0.0,0.0,8450.0,1,0.5587437784999505,medium,burst,0.2062161531940095,none,low,0,0
0.061004638671875,17003.0,17003.0,8450.0,1,0.85,high,burst,0.1858830730978389,none,low,0,1
0.0619964599609375,8721.0,8721.0,8450.0,1,0.7610886651882183,high,burst,0.1828074340969097,none,low,0,0
0.0629959106445313,1900.0,1900.0,8450.0,1,0.8389144061617034,high,burst,0.2200418437026856,none,low,0,0
0.0629959106445313,13431.0,13431.0,8450.0,1,0.7005919167445758,medium,burst,0.1197888329535423,none,low,0,0
0.063995361328125,7992.0,7992.0,8450.0,1,0.7522909690351063,high,burst,0.1415821218406447,none,low,0,0
0.0649948120117188,4402.0,4402.0,8450.0,1,0.7867277023831305,high,burst,0.1848601203927573,none,low,0,0
0.072998046875,15963.0,15963.0,8450.0,1,0.6568323115142105,medium,burst,0.119967919389513,none,low,0,0
0.0749969482421875,22220.0,22220.0,8450.0,1,0.6793470463626318,medium,burst,0.2177685936100725,none,low,0,0
0.076995849609375,23199.0,23199.0,8450.0,1,0.6817106383565701,medium,burst,0.2224057527468508,none,low,0,0
0.0849990844726563,18645.0,18645.0,8450.0,1,0.6393759507585086,medium,burst,0.1280669624132439,none,low,0,0
0.0930023193359375,23296.0,23296.0,8450.0,1,0.7035909254514535,medium,burst,0.1294785858569173,none,low,0,0
0.0930023193359375,325.0,325.0,8450.0,1,0.8424197148386814,high,burst,0.1746201286239307,none,low,0,0
0.0940017700195313,8385.0,8385.0,8450.0,1,0.7464870072025284,medium,burst,0.2077730552459719,none,low,0,0
0.0960006713867188,7872.0,7872.0,8450.0,1,0.6986895165104104,medium,burst,0.1537291856659313,none,low,0,0
0.0970001220703125,27025.0,27025.0,8450.0,1,0.8160799624708841,high,burst,0.134965166914195,none,low,0,0
0.0979995727539063,25694.0,25694.0,8450.0,1,0.7768592203274546,high,burst,0.1352707224257587,none,low,0,0
0.0989990234375,4554.0,4554.0,8450.0,1,0.7536566706302157,high,burst,0.1370902789704077,none,low,0,0
0.0989990234375,18040.0,18040.0,8450.0,1,0.7110371415399708,medium,burst,0.1727103270328584,none,low,0,0
0.0989990234375,26488.0,26488.0,8450.0,1,0.8156133401485148,high,burst,0.2101367785400972,none,low,0,0
0.0989990234375,21340.0,21340.0,8450.0,1,0.7564170655678859,high,burst,0.1659466025817715,none,low,0,0
0.0989990234375,16956.0,16956.0,8450.0,1,0.6667773639317989,medium,burst,0.1828861294728704,none,low,0,0
0.0989990234375,2850.0,2850.0,8450.0,1,0.8043450757452189,high,burst,0.2594152158104117,none,low,0,0
0.0989990234375,11220.0,11220.0,8450.0,1,0.7142411641710456,medium,burst,0.7771884747686417,none,high,0,0
0.0989990234375,19522.0,19522.0,8450.0,1,0.6545815927957858,medium,burst,0.12851345725663,none,low,0,0
0.0989990234375,6591.0,6591.0,8450.0,1,0.7215008708692789,medium,burst,0.2211672174451187,none,low,0,0
0.0989990234375,0.0,0.0,0.0,0,0.4618101388943879,none,normal,0.157243805876423,none,low,0,0
0.0989990234375,22935.0,22935.0,0.0,1,0.782288412887542,high,burst,0.1956679206404189,none,low,0,0
0.0989990234375,23142.0,23142.0,0.0,1,0.7362910078259708,medium,burst,0.1459554085266245,none,low,0,0
0.0999984741210938,2296.0,2296.0,0.0,1,0.7708596766908969,high,burst,0.1608258422937566,none,low,0,0
0.0999984741210938,7040.0,7040.0,0.0,1,0.7586291676980902,high,burst,0.1580719880733291,none,low,0,0
0.0999984741210938,0.0,0.0,0.0,0,0.5211686915441025,none,normal,0.2010067725304867,none,low,0,0
0.0999984741210938,0.0,0.0,0.0,0,0.18278685765464472,none,normal,0.2059075415240276,none,low,0,0
0.0999984741210938,4455.0,4455.0,0.0,1,0.78462838334326,high,burst,0.1368902426027862,none,low,0,0
0.0999984741210938,5772.0,5772.0,0.0,1,0.7603864166320243,high,burst,0.1946458610386273,none,low,0,0
0.0999984741210938,423.0,423.0,0.0,1,0.8003011162780015,high,burst,0.2254925816945891,none,low,0,0
0.0999984741210938,19140.0,19140.0,0.0,1,0.7271028662780957,medium,burst,0.1395585147981707,none,low,0,0
0.100006103515625,19580.0,19580.0,0.0,1,0.6790415506224928,medium,burst,0.1579304859267082,none,low,0,0
0.100997924804688,16500.0,16500.0,0.0,1,0.6611746079123417,medium,burst,0.1959219286603705,none,low,0,0
0.100997924804688,16900.0,16900.0,0.0,1,0.655697772820627,medium,burst,0.1345322752431673,none,low,0,0
0.100997924804688,11232.0,11232.0,0.0,1,0.6502211226821786,medium,burst,0.2337983866469659,none,low,0,0
0.100997924804688,10892.0,10892.0,0.0,1,0.6715339776601106,medium,burst,0.1832834759850972,none,low,0,0
0.100997924804688,116.0,116.0,0.0,1,0.85,high,burst,0.1717664056031462,none,low,0,1
0.101005554199219,17820.0,17820.0,0.0,1,0.6569703927665735,medium,burst,0.1614986813474648,none,low,0,0
0.101997375488281,19393.0,19393.0,0.0,1,0.85,high,burst,0.2048723984886878,power_spike,low,1,1
0.101997375488281,18975.0,18975.0,0.0,1,0.6186994173178263,medium,burst,0.1678454628207547,none,low,0,0
0.101997375488281,20520.0,20520.0,0.0,1,0.6396844489903311,medium,burst,0.2137535803856695,none,low,0,0
0.102005004882813,2072.0,2072.0,0.0,1,0.85,high,burst,1.1335394343572578,missing,high,1,1
0.102005004882813,21056.0,21056.0,0.0,1,0.6865520633987661,medium,burst,0.1365669948445925,none,low,0,0
0.102005004882813,19604.0,19604.0,0.0,1,0.6153436211585556,medium,burst,0.2256732371094493,none,low,0,0
0.102005004882813,14006.0,14006.0,0.0,1,0.6820997937018645,medium,burst,0.1816171575933386,none,low,0,0
0.102005004882813,108.0,108.0,0.0,1,0.857558866939247,high,burst,0.6530511922953659,none,medium,0,0
0.102996826171875,4704.0,4704.0,0.0,1,0.8094835940355611,high,burst,0.1553588982512817,none,low,0,0
0.102996826171875,5508.0,5508.0,0.0,1,0.784191797477338,high,burst,0.2697872902172102,none,low,0,0
0.102996826171875,20124.0,20124.0,0.0,1,0.6715458064976365,medium,burst,0.1845054672730256,none,low,0,0
0.102996826171875,21988.0,21988.0,0.0,1,0.6579460407268444,medium,burst,0.1055394655736319,none,low,0,0
0.102996826171875,17493.0,17493.0,0.0,1,0.6148794670150199,medium,burst,0.1984491304599519,none,low,0,0
0.103004455566406,18277.0,18277.0,0.0,1,0.5941201086816128,medium,burst,0.167357085758918,none,low,0,0
0.103004455566406,22220.0,22220.0,0.0,1,0.6645289180518142,medium,burst,0.1103111322945889,none,low,0,0
0.103004455566406,4554.0,4554.0,0.0,1,0.8329599574256457,high,burst,0.2040989374512945,none,low,0,0
0.103004455566406,28500.0,28500.0,0.0,1,0.8211272485035503,high,burst,0.2131789936772699,none,low,0,0
0.103004455566406,1288.0,1288.0,0.0,1,0.8700275307441809,high,burst,0.1222914085598914,none,low,0,0
0.103004455566406,19280.0,19280.0,0.0,1,0.6810427053327244,medium,burst,0.1878608467880588,none,low,0,0
